activity_nr,reporting_id,state_flag,estab_name,site_address,site_city,site_state,site_zip,owner_type,owner_code,adv_notice,safety_hlth,sic_code,naics_code,insp_type,insp_scope,why_no_insp,union_status,safety_manuf,safety_const,safety_marit,health_manuf,health_const,health_marit,migrant,mail_street,mail_city,mail_state,mail_zip,host_est_key,nr_in_estab,open_date,case_mod_date,close_conf_date,close_case_date,ld_dt
111813648,950614,,TRADER JOE'S,5700 CHRISTIE AVE,EMERYVILLE,CA,94610,A,0,N,H,5411,0,B,A,,N,,,,,,,,,,,0,,60,6/13/94,,6/15/94,5/15/97,2011-10-14 16:38:47 EDT
111813655,950614,,UNKNOWN,1713 WEBSTER ST.,ALAMEDA,CA,94501,A,0,N,H,1761,0,B,D,C,,,,,,,,,,,,0,,,6/6/94,,6/6/94,6/6/94,2011-10-14 16:38:47 EDT
111813663,950614,,COCA-COLA BOTTLING COMPANY OF CALIFORNIA,14655 WICKS BLVD,SAN LEANDRO,CA,94577,A,0,N,H,2086,0,B,B,,Y,,,,,,,,,,,0,N070    000005284,100,6/8/94,8/20/09,6/9/94,6/21/94,2011-10-14 16:38:47 EDT
111813671,950614,,PACIFIC BELL,530 E. 14TH. ST.,SAN LEANDRO,CA,94577,A,0,N,H,4813,0,B,A,,Y,,,,,,,,,,,0,,210,6/3/94,,11/28/94,5/15/97,2011-10-14 16:38:47 EDT
111813689,950614,,WEST BAY BUILDERS,644 - 14TH STREET,OAKLAND,CA,94612,A,0,N,H,1799,0,I,D,C,,,,,,,,,P.O. BOX 3474,SAN RAFAEL,CA,94912,,,5/26/94,,5/26/94,5/26/94,2011-10-14 16:38:47 EDT
111813697,950614,,BLUEWATER ENVIRONMENTAL,1411 E. 31ST STREET,OAKLAND,CA,94602,A,0,N,H,1799,0,I,B,,N,,,,,,,,727 - 77TH AVENUE,OAKLAND,CA,94621,N070    000009703,7,5/26/94,2/7/08,7/8/94,2/7/08,2011-10-14 16:38:47 EDT
111813705,950614,,MIZZICO COMPANY,2268 COMMERCE PL.,HAYWARD,CA,94545,A,0,N,S,5712,0,A,A,,N,,,,,,,,,,,0,,14,2/11/94,,2/11/94,6/30/94,2011-10-14 16:38:47 EDT
111813713,950614,,BLOMMER CHOCOLATE OF CALIFORNIA LLC,1515 PACIFIC ST,UNION CITY,CA,94587,A,0,N,H,2066,0,B,B,,N,,,,,,,,,,,0,N070    000008612,102,2/16/94,6/16/11,3/14/94,5/31/94,2011-10-14 16:38:47 EDT
111813721,950614,,"CROWN CORK & SEAL COMPANY, INC.",1951 FAIRWAY DR.,SAN LEANDRO,CA,94577,A,0,N,S,3411,0,G,B,,Y,X,,,,,,,,,,0,N070    000007538,90,2/11/94,9/10/07,2/11/94,8/30/95,2011-10-14 16:38:47 EDT
111813739,950614,,MATSON TERMINALS INC,3050 7TH STREET,OAKLAND,CA,94607,A,0,N,H,4491,0,B,B,,Y,,,,X,,,,P.O. BOX 7452,SAN FRANCISCO,CA,94120,N070    000008284,58,2/14/94,2/7/08,2/15/94,2/7/08,2011-10-14 16:38:47 EDT
111813747,950614,,"C T BRAYTON & SONS, INC",62ND ST. & OVERLAND AVE.,EMERYVILLE,CA,94608,A,0,N,S,1542,236220,B,A,,Y,,X,,,,,,P.O. BOX 95 1804 JACKSON AVE.,ESCALON,CA,95320,N070    000009394,12,2/15/94,12/11/07,2/15/94,6/30/94,2011-10-14 16:38:47 EDT
111813754,950614,,OLIN JONES SAND CO,ON BARGE MOORED AT 401 EMBARCADERO,OAKLAND,CA,94621,A,0,N,S,5032,0,A,B,,N,,X,,,,,,1725 MARINA VISTA.,MARTINEZ,CA,94621,,2,2/25/94,,2/28/94,3/28/94,2011-10-14 16:38:47 EDT
111813762,950614,,"GLASS PAK, INC.",9401 SAN LEANDRO STREET,OAKLAND,CA,94603,A,0,N,S,5085,0,A,B,,N,,,,,,,,,,,0,N070    000009486,30,3/1/94,9/11/07,3/31/94,10/1/94,2011-10-14 16:38:47 EDT
111813770,950614,,BRAGG CRANE SERVICE AKA BAY CITIES CRANE & RIGGING,5190 - 7TH STREET,OAKLAND,CA,94612,A,0,N,S,7353,0,A,B,,Y,,X,,,,,,457 PARR BLVD,RICHMOND,CA,94801,N070    000009487,30,3/3/94,8/6/07,3/9/94,3/20/95,2011-10-14 16:38:47 EDT
111813788,950614,,RAYMOND INTERIOR SYSTEMS,2440 SPRIG COURT,CONCORD,CA,94520,A,0,N,S,1742,0,A,B,,Y,,X,,,,,,,,,0,,120,3/3/94,,3/3/94,3/3/94,2011-10-14 16:38:47 EDT
111813796,950614,,PLANT RECLAMATION,3801 EAST 8TH STREET,OAKLAND,CA,94621,A,0,N,S,1795,0,H,A,,N,,X,,,,,,912 HARBOUR WY SO,RICHNOND,CA,94804,,16,3/24/94,,3/25/94,6/30/94,2011-10-14 16:38:47 EDT
111813804,950614,,OAKLAND UNIFIED SCHOOL DISTRICT,1025 2ND AVE,OAKLAND,CA,94606,B,0,N,S,8211,0,B,B,,Y,X,,,,,,,,,,0,N070    000008350,55,3/9/94,6/3/10,3/10/94,3/10/94,2011-10-14 16:38:47 EDT
111813812,950614,,ALI GARDIZI DBA AUTO PLUS,575 SAN PABLO AVE.,ALBANY,CA,94706,A,0,N,S,7538,0,C,A,,N,X,,,,,,,,,,0,,1,3/17/94,,3/17/94,5/16/94,2011-10-14 16:38:47 EDT
111813820,950614,,REYNOLDS METAL CO SFRAN PLANT DIV REYNOLDS CAN,2425 WHIPPLE RD.,HAYWARD,CA,94550,A,0,N,S,3411,0,A,B,,Y,X,,,,,,,P.O. BOX 4157,HAYWARD,CA,94544,,150,3/18/94,,3/21/94,8/30/95,2011-10-14 16:38:47 EDT
111813838,950614,,SCHLEGEL - HAYWARD DIVISION,1501 CROCKER AVENUE,HAYWARD,CA,94544,A,0,N,S,3069,0,A,B,,Y,X,,,,,,,,,,0,,105,3/18/94,,6/14/94,5/31/95,2011-10-14 16:38:47 EDT
111813846,950614,,DYNARAD,575 WHITNEY ST,SAN LEANDRO,CA,94577,A,0,N,S,3567,0,B,B,,N,X,,,,,,,,,,0,N070    000009403,25,3/24/94,11/26/07,3/25/94,5/6/94,2011-10-14 16:38:47 EDT
111813853,950614,,TIMBERLINE CONST CO,5201 COCHRANE AV,OAKLAND,CA,94618,A,0,N,S,1521,0,H,A,,N,,X,,,,,,,,,0,N070    000009537,2,3/24/94,9/11/07,3/28/94,10/1/94,2011-10-14 16:38:47 EDT
111813861,950614,,GREER-NEUWALD INC,5125 COCHRAN STREET,OAKLAND,CA,94621,A,0,N,S,1521,0,B,A,,N,,X,,,,,,"1250 PINE ST., STE 107",WALNUT CREEK,CA,94596,N070    000009446,2,3/24/94,,3/24/94,3/28/94,2011-10-14 16:38:47 EDT
111813879,950614,,CITY OF EMERYVILLE - PUBLIC WORKS DEPT MARINA,3310 POWELL ST.,EMERYVILLE,CA,94608,B,0,N,S,782,0,B,B,,Y,X,,,,,,,"2200 POWELL ST., CITY HALL, 12TH FL.",EMERYVILLE,CA,94608,,4,4/7/94,,4/7/94,6/21/94,2011-10-14 16:38:47 EDT
111813887,950614,,ALAMEDA COUNTY-DEPT. OF SOCIAL SERVICES,24041 AMADOR ST.,HAYWARD,CA,94544,B,0,N,S,8322,0,B,B,,Y,X,,,,,,,1221 OAK ST ROOM 220A,OAKLAND,CA,94612,,300,4/8/94,,4/8/94,4/8/94,2011-10-14 16:38:47 EDT
111813895,950614,,"ALAMEDA CO SOCIAL SERVICE AGENCY, ECONOMIC DIV","8477 ENTERPRISE WAY, STE. 300",OAKLAND,CA,94621,B,0,N,S,8322,0,B,B,,Y,,,,,,,,"1221 OAK ST., ROOM 220A",OAKLAND,CA,94621,,300,4/11/94,,4/12/94,8/29/94,2011-10-14 16:38:47 EDT
111813903,950614,,"ALAMEDA CO SOCIAL SERVICE AGENCY, ECONOMIC DIV","8477 ENTERPRISE WAY, STE. 300",OAKLAND,CA,94621,B,0,N,S,8322,0,G,A,,Y,X,,,,,,,"1221 OAK ST., ROOM 220A",OAKLAND,CA,94621,,73,4/11/94,,4/12/94,4/30/94,2011-10-14 16:38:47 EDT
111813911,950614,,ENGINEERING VISIONS DBA ENVISIONS,"433 HEGENBERGER ROAD, SUITE 200",OAKLAND,CA,94621,A,0,N,S,7389,0,B,A,,N,,,,,,,,,,,0,,350,2/17/94,,3/1/94,5/31/94,2011-10-14 16:38:47 EDT
111813929,950614,,UNION PACIFIC MOTOR FREIGHT,1750 FERRO ST.,OAKLAND,CA,94601,A,0,N,S,4212,0,B,B,,Y,,,,,,,,,,,0,N070    000008644,38,2/18/94,2/11/08,2/18/94,6/30/94,2011-10-14 16:38:47 EDT
111813937,950614,,KIRK PAPER COMPANY,30535 HUNTWOOD AVENUE,HAYWARD,CA,94544,A,0,N,S,5111,0,H,A,,Y,X,,,,,,,,,,0,,75,3/2/94,,3/2/94,3/4/94,2011-10-14 16:38:47 EDT
111813945,950614,,OWENS-BROCKWAY,3600 ALAMEDA AVE,OAKLAND,CA,94601,A,0,N,S,3559,0,B,B,,Y,,,X,,,,,,,,0,N070    000001095,675,2/18/94,12/4/07,2/18/94,2/22/94,2011-10-14 16:38:47 EDT
111813978,950614,,"MELO'S PLASTERING, LATHING & DRYWALL INC.",580 HEGENBERGER,OAKLAND,CA,94621,A,0,N,S,1742,0,B,B,,N,,X,,,,,,575 SOUTHSIDE DRIVE,GILROY,CA,95020,N070    000009471,30,2/25/94,,3/4/94,4/30/94,2011-10-14 16:38:47 EDT
111813986,950614,,TRIAD FOODS,2975 COLLEGE AVE.,BERKELEY,CA,94730,A,0,N,H,5451,0,B,A,,N,,,,,,,,4383 PIEDMONT AVE.,OAKLAND,CA,94611,N070    000009513,4,3/22/94,10/2/07,5/16/94,10/2/07,2011-10-14 16:38:47 EDT
111813994,950614,,ALTA BATES SUMMIT MEDICAL CENTER,350 HAWTHORNE AVE.,OAKLAND,CA,94609,A,0,N,H,8062,0,B,B,,Y,,,,,,,,"2450 ASHBY AVE., STE. 2601",BERKELEY,CA,94705,N070    000008107,2000,5/9/94,12/15/10,5/16/94,5/24/94,2011-10-14 16:38:47 EDT
111814000,950614,,GEORGIA-PACIFIC,"4473 WILLOW ROAD, #200",PLEASANTON,CA,94588,A,0,N,H,5031,0,B,B,,N,,,,,,,,,,,0,N070    000009593,54,5/6/94,6/8/07,5/25/94,5/25/94,2011-10-14 16:38:47 EDT
111814018,950614,,MONTGOMERY WARD,39201 FREMONT BLVD,FREMONT,CA,94538,A,0,N,H,5311,0,B,B,,N,,,,,,,,39201 FREMONT BLVD,FREMONT BLVD,CA,94536,,173,4/29/94,,5/12/94,5/13/94,2011-10-14 16:38:47 EDT
111814026,950614,,"LIPMAN INSURANCE ADMINISTRATORS, INC",39420 LIBERTY ST #260,FREMONT,CA,94538,A,0,N,H,6411,0,B,B,,Y,,,,,,,,,,,0,N070    000009581,60,4/27/94,11/15/07,6/10/94,6/10/94,2011-10-14 16:38:47 EDT
111814034,950614,,PARADIGM ENVIRONMENTAL,ADELINE ST.,OAKLAND,CA,94607,A,0,N,H,1799,0,H,D,C,,,,,,,,,14444 WICKS BLVD.,SAN LEANDRO,CA,94577,,,4/27/94,,4/27/94,4/28/94,2011-10-14 16:38:47 EDT
111814042,950614,,KAISER PERMANENTE MEDICAL CENTER: FABIOLA II,3801 HOWE STREET,OAKLAND,CA,94621,A,0,N,H,8062,622110,B,B,,Y,,,,,,,,280 W. MAC ARTHUR BLVD.,OAKLAND,CA,94621,N070    000009566,200,4/14/94,6/8/07,4/14/94,4/19/94,2011-10-14 16:38:47 EDT
111814059,950614,,A TO Z TREE NURSERY,3850 AUTO MALL PARKWAY,FREMONT,CA,94538,A,0,N,H,831,0,B,A,,N,,,,,,,,14350 WINCHESTER BLVD.,LOS GATOS,CA,95030,N070    000009547,12,4/7/94,9/12/07,5/16/94,6/11/98,2011-10-14 16:38:47 EDT
111814067,950614,,WALMART,30600 DYER STREET,UNION CITY,CA,94587,A,0,N,H,5311,0,B,B,,N,,,,,,,,,,,0,N070    000009409,300,3/31/94,11/19/07,4/5/94,4/15/94,2011-10-14 16:38:47 EDT
111814075,950614,,AKG ACOUSTICS,1525 ALVARADO ST.,SAN LEANDRO,CA,94577,A,0,N,H,3663,0,B,A,,N,,,,,,,,,,,0,N070    000009532,133,3/30/94,9/10/07,6/7/94,10/1/94,2011-10-14 16:38:47 EDT
111814083,950614,,"GRAPHIC IMAGES, INC.",2488 TRIPALDI WAY,HAYWARD,CA,94544,A,0,N,H,2396,0,B,A,,N,,,,X,,,,,,,0,N070    000009331,15,3/21/94,9/11/07,3/29/94,6/30/94,2011-10-14 16:38:47 EDT
111814091,950614,,KAISER PERMANENTE MEDICAL CENTER,27400 HESPERIAN BLVD.,HAYWARD,CA,94545,A,0,N,H,8062,0,B,B,,Y,,,,,,,,,,,0,,1500,3/18/94,,3/24/94,3/30/94,2011-10-14 16:38:47 EDT
111814109,950614,,SERVICE FIRST ENVIRONMENTAL CONTROL,LAWRENCE BERKELEY LAB BLDG. 51B & 64,BERKELEY,CA,94720,A,0,N,H,1799,0,H,D,C,,,,,,X,,,18001 IRVINE BLVD.,TUSTIN,CA,92680,,,3/16/94,,3/16/94,3/22/94,2011-10-14 16:38:47 EDT
111814117,950614,,OHLONE COLLEGE,43600 MISSION BLVD.,FREMONT,CA,94539,C,0,N,H,8222,0,B,A,,Y,,,,,,,,,,,0,N070    000009482,25,3/15/94,9/12/07,4/13/94,6/30/94,2011-10-14 16:38:47 EDT
111814125,950614,,INDUSTRIAL FREIGHT,651 SANDOVAL WAY,HAYWARD,CA,94545,A,0,N,H,4213,0,B,D,B,,,,,,,,,,,,0,,,3/11/94,,3/11/94,3/16/94,2011-10-14 16:38:47 EDT
111814133,950614,,ALAMEDA COUNTY DEPT OF HEALTH: LABORATORY,"499 FIFTH ST, 4TH FLOOR",OAKLAND,CA,94607,B,0,N,H,8071,0,B,B,,Y,,,,,,,,,,,0,N070    000008759,200,3/9/94,6/7/07,6/1/94,12/9/94,2011-10-14 16:38:47 EDT
111814158,950614,,CARLSON SYSTEM,2126 RHEEM DR.,PLEASANTON,CA,94588,A,0,N,S,5063,0,B,B,,N,,,,,,,,,,,0,,9,3/2/94,,3/2/94,5/31/94,2011-10-14 16:38:47 EDT
111814166,950614,,WALMART,30600 DYER STREET,UNION CITY,CA,94587,A,0,N,S,5211,0,B,B,,N,,,,,,,,,,,0,N070    000009409,200,2/15/94,11/19/07,2/15/94,2/15/94,2011-10-14 16:38:47 EDT
111814182,950614,,DARCY & HARTY,2400 PARKER,BERKELEY,CA,94704,A,0,N,S,1623,0,H,D,C,Y,,X,,,,,,425 MONTEREY,SAN FRANCISCO,CA,94127,,7,1/27/94,,,2/11/94,2011-10-14 16:38:47 EDT
111814190,950614,,FREMONT UNIFIED SCHOOL DISTRICT-HORNER JR. HIGH,41365 CHAPEL WAY,FREMONT,CA,94538,B,0,N,S,8211,0,B,B,,Y,,,,,,,,4210 TECHNOLOGY WAY,FREMONT,CA,94538,,50,4/26/94,,4/26/94,6/17/94,2011-10-14 16:38:47 EDT
111814208,950614,,OLD REPUBLIC TITLE,2205 4TH ST.,LIVERMORE,CA,94550,A,0,N,S,6361,0,B,A,,N,,,,,,,,,,,0,,9,1/27/94,,1/27/94,2/11/94,2011-10-14 16:38:47 EDT
111814224,950614,,PROPER CUTS,17387 HESPERIAN BLVD,SAN LORENZO,CA,94580,A,0,N,H,7231,0,B,A,,N,,,,,,,,,,,0,N070    000009447,8,2/16/94,6/30/08,2/16/94,6/27/08,2011-10-14 16:38:47 EDT
111814257,950614,,MACFRUGALS,7991 AMADOR VALLEY BLVD,DUBLIN,CA,94568,A,0,N,S,5331,0,B,A,,N,,,,,,,,,,,0,N070    000009384,37,1/28/94,10/2/07,1/28/94,10/2/07,2011-10-14 16:38:47 EDT
111814273,950614,,CHORI,5700 MARTIN LUTHER KING JR WY,OAKLAND,CA,94609,A,0,N,H,8069,0,B,A,,Y,,,,,,,,747 52ND ST,OAKLAND,CA,94609,N070    000003951,1200,2/24/94,7/29/09,5/5/94,5/31/95,2011-10-14 16:38:47 EDT
111814281,950614,,STERLING ENVIRONMENTAL CORPORATION,BLDG. M-104 JOHN GLENN DR.,OAKLAND,CA,94621,A,0,N,H,1799,0,B,B,,Y,,,,,X,,,469 ROLAND WAY,OAKLAND,CA,94621,N070    000009662,7,5/20/94,5/24/07,6/9/94,5/24/07,2011-10-14 16:38:47 EDT
111814299,950614,,"CHEMICALS FOR RESEARCH & INDUSTRY, INC.",1275 30TH ST,OAKLAND,CA,94608,A,0,N,H,5169,0,A,A,,N,,,,,,,,,,,0,N070    000009738,7,6/27/94,1/23/08,8/5/94,10/1/94,2011-10-14 16:38:47 EDT
111814307,950614,,"PACIFIC ENVIRONMENTAL CONTROL, INC.",2200 FAIRMONT DRIVE,SAN LEANDRO,CA,94577,A,0,N,H,1799,0,H,D,C,,,,,,,,,"3420 FOSTORIA WAY, UNIT G",SAN RAMON,CA,94583,N070    000009812,,7/25/94,8/7/07,7/25/94,7/29/94,2011-10-14 16:38:47 EDT
111814315,950614,,TURNER CONSTRUCTION,1 CITY HALL PLAZA,OAKLAND,CA,94621,A,0,N,H,1522,0,B,B,,N,,,,,,,,505 14TH STREET SUITE 1180,OAKLAND,CA,94602,,1,5/11/94,,6/23/94,6/27/94,2011-10-14 16:38:47 EDT
111814323,950614,,"AIRWELD, INC.",8300 EARHART RD.,OAKLAND,CA,94621,A,0,N,H,4581,0,B,A,,N,,,,X,,,,,,,0,N070    000009231,19,2/28/94,,4/28/94,8/30/95,2011-10-14 16:38:47 EDT
111814331,950614,,ST. PAUL TOWERS,100 BAY STREET,OAKLAND,CA,94612,A,0,N,H,6513,0,B,A,,Y,,,,,,,,,,,0,,170,2/16/94,,2/16/94,2/17/94,2011-10-14 16:38:47 EDT
111814349,950614,,"U S PIPE & FOUNDRY COMPANY, INC",1295 WHIPPLE RD,UNION CITY,CA,94587,A,0,N,S,3321,0,B,B,,Y,X,,,,,,,,,,0,N070    000000664,1,9/3/92,4/15/11,9/4/92,10/31/94,2011-10-14 16:38:47 EDT
111814356,950614,,UNITED CAN COMPANY,BURBANK & C ST,HAYWARD,CA,94540,A,0,N,H,2752,0,B,B,,Y,,,,X,,,,P.O. BOX 3457,HAYWARD,CA,94540,N070    000000184,275,8/18/92,11/14/07,8/18/92,2/5/93,2011-10-14 16:38:47 EDT
111814372,950614,,PRESTON GRANT,2311 JEFFERSON AVE,BERKELEY,CA,94703,A,0,N,S,1521,0,H,B,,N,,X,,,,,,,,,0,,3,8/10/92,,8/10/92,12/15/92,2011-10-14 16:38:47 EDT
111814380,950614,,R & S HOME BUILDERS,5875 B VISTA,OAKLAND,CA,94611,A,0,N,S,1521,0,H,B,,N,,X,,,,,,,,,0,,6,8/10/92,,8/13/92,2/8/93,2011-10-14 16:38:47 EDT
111814398,950614,,STEVEDORING SERVICES OF AMERICA,1 MARKET ST.,OAKLAND,CA,94607,A,0,N,S,4491,0,A,B,,Y,,,X,,,,,,,,0,,343,11/2/92,,4/27/93,3/17/94,2011-10-14 16:38:47 EDT
111814406,950614,,THARCO,2222 GRANT AVE,SAN LORENZO,CA,94580,A,0,N,S,2679,0,A,B,,Y,X,,,,,,,,,,0,N070    000008141,250,12/4/92,11/19/07,12/4/92,3/9/93,2011-10-14 16:38:47 EDT
111814414,950614,,TRUE POSITION MFG.,44240 FREMONT BLVD.,FREMONT,CA,94538,A,0,N,S,3599,0,A,B,,N,,,,,,,,,,,0,,9,6/30/92,,9/30/92,2/11/97,2011-10-14 16:38:47 EDT
111814422,950614,,EAST BAY LAWN MOVER,725 A STREET,HAYWARD,CA,94541,A,0,N,S,782,0,A,B,,N,X,,,,,,,,,,0,,5,10/28/92,,4/19/93,2/15/94,2011-10-14 16:38:47 EDT
111814430,950614,,SALVATION ARMY,1382 SOLANO AVE.,ALBANY,CA,94709,A,0,N,H,6512,0,B,A,,B,,,,X,,,,,,,0,,6,10/21/92,,10/23/92,12/14/92,2011-10-14 16:38:47 EDT
111814448,950614,,ACME-WESTERN AMBULANCE SERVICE,695 27TH ST,OAKLAND,CA,94612,A,0,N,S,4119,0,B,A,,N,X,,,,,,,2829 CALIFORNIA ST,SAN FRANCISCO,CA,94115,N070    000008132,63,10/20/92,12/17/07,10/26/92,12/7/92,2011-10-14 16:38:47 EDT
111814455,950614,,WILLAMETTE INDUSTRIES INC.,2800 ALVARADO ST.,SAN LEANDRO,CA,94557,A,0,N,S,2653,0,B,B,,Y,X,,,,,,,P.O.BOX 1878,SAN LEANDRO,CA,94557,,25,10/5/92,,12/14/92,2/9/93,2011-10-14 16:38:47 EDT
111814463,950614,,NIBBI AND LOWE,8653 CALAVERAS RD.,SUNOL,CA,94586,A,0,N,S,1611,0,B,B,,Y,,X,,,,,,UNKNOWN,UNKNOWN,CA,94586,,15,9/24/92,,9/25/92,3/5/93,2011-10-14 16:38:47 EDT
111814505,950614,,PDX  PACKAGE DELIVERY EXPRESS,15651 WORTHLY DR.,SAN LORENZO,CA,94580,A,0,N,S,4215,0,B,B,,N,X,,,,,,,,,,0,,35,9/15/92,,9/18/92,3/22/94,2011-10-14 16:38:47 EDT
111814521,950614,,FISHERMEN GROTTO,15930 HESPERIAN BLVD,SAN LORENZO,CA,94578,A,0,N,S,3365,0,B,B,,N,X,,,,,,,,,,0,,6,12/28/92,,12/28/92,10/3/95,2011-10-14 16:38:47 EDT
111814539,950614,,RAMCON,2001 ALSTON WY.,BERKELEY,CA,94704,A,0,N,S,1629,0,B,D,C,N,,X,,,,,,3751 COMMERCE DR.,W. SACRAMENTO,CA,95691,,2,12/20/93,,12/20/93,12/30/93,2011-10-14 16:38:47 EDT
111814547,950614,,RESID ALI POORSINA,2233 GRANT,BERKELEY,CA,94707,A,0,N,S,1799,0,B,D,C,,,X,,,,,,,,,0,,,10/2/92,,10/2/92,12/14/92,2011-10-14 16:38:47 EDT
111814554,950614,,AMERICAN INTERNATIONAL CONSTRUCTION,"1904 FRANKLIN STREET, SUITE 515",OAKLAND,CA,94612,A,0,N,S,8011,0,B,B,,N,,X,,,,,,3000 SOUTH ROBERTSON BOULEVARD,LOS ANGELES,CA,90034,,24,10/29/92,,11/5/92,3/3/97,2011-10-14 16:38:47 EDT
111814570,950614,,"U S PIPE & FOUNDRY COMPANY, INC",1295 WHIPPLE RD,UNION CITY,CA,94587,A,0,N,S,3321,331511,A,B,,Y,X,,,,,,,,,,0,N070    000000664,175,9/3/92,4/15/11,2/11/93,3/3/97,2011-10-14 16:38:47 EDT
111814588,950614,,A T & T,44900 INDUSTRIAL AVENUE,FREMONT,CA,94538,A,0,N,S,1731,0,B,B,,Y,X,,,,,,,,,,0,N070    000001879,2700,9/9/92,2/17/09,9/9/92,2/4/93,2011-10-14 16:38:47 EDT
111814604,950614,,ANCHOR GLASS CONTAINER CORP,22302 HATHAWAY AVE,HAYWARD,CA,94541,A,0,N,S,3221,0,A,B,,Y,X,,,,,,,,,,0,N070    000003087,225,8/18/92,7/18/08,8/28/92,2/11/97,2011-10-14 16:38:47 EDT
111814612,950614,,ADVANCED FABRICATION TECHNOLOGY,2341 INDUSTRIAL PKWY.,HAYWARD,CA,94545,A,0,N,S,3444,0,B,A,,N,X,,,,,,,,,,0,,22,8/20/92,,8/20/92,3/23/94,2011-10-14 16:38:47 EDT
111814620,950614,,"BERKELEY USD, PLANT OPERATIONS CARPENTER SHOP",1720 OREGON ST.,BERKELEY,CA,94703,B,0,N,S,1751,0,B,A,,Y,,,,,,,,,,,0,0,60,8/27/92,,8/27/92,1/22/93,2011-10-14 16:38:47 EDT
111814638,950614,,MERVYN'S,7117 REGIONAL ST.,DUBLIN,CA,94566,A,0,N,S,5311,0,B,B,,B,,,,,,,,,,,0,,280,9/1/92,,9/1/92,9/1/92,2011-10-14 16:38:47 EDT
111814646,950614,,STOLTZ METALS,1818 SHOREY ST.,OAKLAND,CA,94623,A,0,N,S,3499,0,B,A,,N,,,,,,,,,,,0,,35,9/11/92,,9/15/92,12/30/92,2011-10-14 16:38:47 EDT
111814653,950614,,MERVYN'S NORTHERN DISTRIBUTION CENTER,48200 FREMONT BLVD,FREMONT,CA,94538,A,0,N,S,5311,0,A,B,,N,,,,,,,,,,,0,N070    000008017,400,9/16/92,2/17/10,9/22/92,9/22/92,2011-10-14 16:38:47 EDT
111814661,950614,,GEORGE M MARTIN CO,1250 67TH ST,EMERYVILLE,CA,94608,A,0,N,S,3554,0,B,A,,Y,X,,,,,,,,,,0,N070    000008075,123,9/18/92,11/14/07,9/18/92,12/9/92,2011-10-14 16:38:47 EDT
111814679,950614,,PARATA AND SOUZA ENTERPRISES,2800 BROADWAY,OAKLAND,CA,94618,A,0,N,S,1521,0,B,D,C,,,,,,,,,,,,0,,,9/25/92,,9/25/92,11/24/92,2011-10-14 16:38:47 EDT
111814687,950614,,WESTERN METALS & MANUFACTURING CO,250 SAN LEANDRO BLVD,SAN LEANDRO,CA,94577,A,0,N,S,3449,0,B,A,,N,X,,,,,,,,,,0,N070    000007999,5,9/28/92,11/21/07,9/30/92,3/23/94,2011-10-14 16:38:47 EDT
111814695,950614,,SECURITY USA,"3560 GRANDE AVENUE, 2ND FLOOR",OAKLAND,CA,94609,A,0,N,S,7381,0,B,B,,N,X,,,,,,,,,,0,N070    000008152,76,9/28/92,2/14/08,10/2/92,10/10/92,2011-10-14 16:38:47 EDT
111814703,950614,,"OAKLAND SCAVENGER CO., WASTE MANAGEMENT",156 95TH AVE.,OAKLAND,CA,94603,A,0,N,S,4953,0,B,B,,Y,,,,,,,,,,,0,,263,10/1/92,,4/5/93,1/10/94,2011-10-14 16:38:47 EDT
111814711,950614,,SAN LORENZO UNIFIED SCHOOL DISTRICT,15510 USHER ST,SAN LORENZO,CA,94580,B,0,N,S,8211,0,B,B,,Y,,,,,,,,,,,0,N070    000018092,100,10/5/92,2/15/08,10/5/92,12/14/92,2011-10-14 16:38:47 EDT
111814729,950614,,CA DHS,2151 BERKELEY WY.,BERKELEY,CA,94608,A,0,N,H,9431,0,B,B,,Y,,,,,,,,,,,0,N070    000007924,400,8/11/92,1/22/08,8/11/92,8/11/92,2011-10-14 16:38:47 EDT
111814737,950614,,"CONEX CABLE CO., INC.","6800 SIERRA CT., BLDG. A",DUBLIN,CA,94568,A,0,N,S,3315,0,A,B,,N,X,,,,,,,,,,0,N070    000007965,45,8/13/92,2/19/08,2/3/93,3/3/97,2011-10-14 16:38:47 EDT
111814745,950614,,GOURMET SPECIALTIES,21001 CABOT BLVD,HAYWARD,CA,94545,A,0,N,S,5141,0,B,A,,Y,X,,,,,,,5200 SHEILA ST,COMMERCE,CA,90040,N070    000013874,135,9/11/92,2/5/08,2/9/93,2/11/97,2011-10-14 16:38:47 EDT
111814752,950614,,CEREBRAL PALSY CENTER FOR EASTBAY,4500 LINCOLN AVE.,OAKLAND,CA,94602,A,0,N,S,8361,0,B,A,,B,,,,,,,,,,,0,,26,9/17/92,,9/22/92,9/22/92,2011-10-14 16:38:47 EDT
111814760,950614,,ALL GOOD INDUSTRIES,3466 ENTERPRISE AVE.,HAYWARD,CA,94545,A,0,N,S,2653,0,A,B,,Y,X,,,,,,,,,,0,,50,9/23/92,,3/11/93,7/13/93,2011-10-14 16:38:47 EDT
111814778,950614,,GO VACATIONS,25891 MISSION BLVD.,HAYWARD,CA,94544,A,0,N,S,7519,0,B,A,,N,X,,,,,,,,,,0,,25,9/16/92,,11/25/92,3/23/94,2011-10-14 16:38:47 EDT
